agente,f_desde,f_hasta,zona,produccion,cartera,canal
1662,28/01/10,05/05/10,Centro,2729.28,2729.28,Corredor
1663,21/07/09,05/05/10,Centro,506.7,2726.94,Corredor
1664,01/07/08,05/05/10,Galicia,232.78,2699.4,Corredor
1665,31/03/10,05/05/10,Centro,1783.13,2692.12,PropiaParticulares
1666,15/01/10,05/05/10,Andalucía,2480.52,2680.92,PropiaParticulares
1667,20/06/07,05/05/10,Este,454.23,2672.19,Agente
1668,07/04/10,05/05/10,Norte,0,2658.36,Corredor
1669,15/01/10,05/05/10,Centro,2588.68,2633.38,Corredor
1670,03/12/98,05/05/10,Centro,0,2615.86,Corredor
1671,07/04/10,05/05/10,Norte,0,2611.71,Corredor
1672,15/01/10,05/05/10,Este,1901.49,2598.68,PropiaParticulares
1673,15/01/09,05/05/10,Este,0,2569.95,Corredor
1674,03/05/02,05/05/10,Centro,0,2556.11,Corredor
1675,15/01/10,05/05/10,Andalucía,2541.65,2541.65,Agente
1676,01/01/07,05/05/10,Norte,0,2536.18,Corredor
1677,15/06/00,05/05/10,Centro,0,2528.8,Corredor
1678,19/02/10,05/05/10,Andalucía,497.4,2516.23,Corredor
1679,01/06/98,05/05/10,Este,0,2506.68,Corredor
1680,28/11/09,05/05/10,Norte,2213.04,2471.4,Corredor
1681,01/10/07,05/05/10,Norte,0,2456.88,Corredor
1682,01/07/00,05/05/10,Este,0,2431.1,Corredor
1683,01/07/06,05/05/10,Centro,0,2426.16,Corredor
1684,17/09/09,05/05/10,Este,1098.87,2382.02,Corredor
1685,01/06/95,05/05/10,Centro,0,2301.58,Corredor
1686,01/05/08,05/05/10,Norte,0,2279.08,Agente
1687,07/04/10,05/05/10,Norte,0,2273.71,Corredor
1688,01/03/01,05/05/10,Este,0,2248.6,Agente
1689,19/08/09,05/05/10,Castilla,0,2247.03,Corredor
1690,10/10/00,05/05/10,Canarias,0,2208.36,Corredor
1691,01/06/93,05/05/10,Centro,0,2198.43,Corredor
1692,17/12/09,05/05/10,Andalucía,1314.61,2181.28,Corredor
1693,28/08/09,05/05/10,Andalucía,0,2170.56,Corredor
1694,30/07/09,05/05/10,Andalucía,0,2166.96,Agente
1695,15/01/10,05/05/10,Andalucía,2143.65,2143.65,Oficina
1696,07/04/10,05/05/10,Norte,0,2111.97,Corredor
1697,15/12/08,05/05/10,Norte,2100.34,2100.34,Agente
1698,01/04/01,05/05/10,Norte,0,2087.28,Corredor
1699,03/05/01,05/05/10,Norte,0,2070.97,Corredor
1700,01/10/08,05/05/10,Andalucía,408.39,2064.15,Corredor
1701,17/02/10,05/05/10,Centro,0,2062.73,Corredor
1702,01/12/06,05/05/10,Castilla,735.94,2053.87,Corredor
1703,17/02/10,05/05/10,Galicia,0,1988.42,Oficina
1704,01/08/05,05/05/10,Norte,0,1941,Agente
1705,21/01/98,05/05/10,Castilla,0,1934.24,Corredor
1706,01/06/96,05/05/10,Andalucía,122.39,1928.36,Agente
1707,17/02/10,05/05/10,Andalucía,0,1906.34,Agente
1708,15/01/10,05/05/10,Este,1665.24,1871.8,PropiaParticulares
1709,07/08/09,05/05/10,Norte,0,1870.85,Corredor
1710,01/04/00,05/05/10,Este,0,1866.95,Corredor
1711,07/04/10,05/05/10,Norte,0,1866.4,Corredor
1712,01/07/00,05/05/10,Este,0,1837.76,Corredor
1713,01/01/05,05/05/10,Andalucía,0,1824.67,Corredor
1714,08/02/99,05/05/10,Este,0,1800.44,Corredor
1715,15/01/10,05/05/10,Andalucía,1634.31,1799.95,PropiaParticulares
1716,29/08/09,05/05/10,Este,0,1793.61,Corredor
1717,01/04/01,05/05/10,Norte,0,1787.96,Corredor
1718,15/01/10,05/05/10,Andalucía,1634.83,1751.89,PropiaParticulares
1719,21/10/09,05/05/10,Centro,0,1747.92,Corredor
1720,21/07/09,05/05/10,Norte,868.29,1734.69,Corredor
1721,07/04/10,05/05/10,Norte,0,1727.52,Corredor
1722,01/01/01,05/05/10,Canarias,0,1723.23,Agente
1723,03/03/10,05/05/10,Andalucía,0,1683,Corredor
1724,28/07/09,05/05/10,Centro,0,1639.48,Corredor
1725,01/02/94,05/05/10,Este,1411.38,1622.61,Corredor
1726,15/07/06,05/05/10,Norte,453.45,1575.89,Corredor
1727,01/07/01,05/05/10,Este,0,1568.36,Corredor
1728,01/10/04,05/05/10,Centro,0,1545.8,Corredor
1729,15/01/10,05/05/10,Norte,0,1531.94,Corredor
1730,17/10/09,05/05/10,Andalucía,1526.76,1526.76,PropiaParticulares
1731,15/03/08,05/05/10,Andalucía,1268.55,1525.74,Agente
1732,02/01/08,05/05/10,Castilla,0,1512.09,Corredor
1733,07/04/10,05/05/10,Norte,93.62,1497.49,Corredor
1734,07/04/10,05/05/10,Norte,0,1483.56,Corredor
1735,21/07/09,05/05/10,Castilla,0,1470.71,Corredor
1736,10/02/10,05/05/10,Este,0,1450.06,Corredor
1737,01/09/07,05/05/10,Norte,0,1448.34,Corredor
1738,15/01/10,05/05/10,Este,0,1439.88,Corredor
1739,01/07/04,05/05/10,Andalucía,894.92,1431.04,Agente
1740,03/01/94,05/05/10,Galicia,0,1421.16,Agente
1741,01/01/04,05/05/10,Centro,0,1417.59,Corredor
1742,01/01/02,05/05/10,Castilla,0,1404.48,Agente
1743,01/02/03,05/05/10,Este,0,1386.52,Corredor
1744,10/03/10,05/05/10,Norte,0,1376.48,Corredor
1745,15/01/10,05/05/10,Andalucía,0,1369.15,Corredor
1746,03/05/99,05/05/10,Galicia,0,1363.16,Agente
1747,01/01/80,05/05/10,Este,0,1358,Corredor
1748,15/03/04,05/05/10,Este,443.75,1355.73,Corredor
1749,19/01/10,05/05/10,Centro,1003.41,1341.94,PropiaParticulares
1750,01/08/07,05/05/10,Centro,187.8,1327.49,Corredor
1751,07/04/10,05/05/10,Norte,0,1310.51,Corredor
1752,01/03/07,05/05/10,Andalucía,0,1302.36,Corredor
1753,04/02/10,05/05/10,Galicia,310.9,1296.52,Corredor
1754,01/03/96,05/05/10,Este,0,1280.22,Corredor
1755,07/04/10,05/05/10,Norte,878.64,1263.84,Agente
1756,01/12/07,05/05/10,Norte,0,1254,Corredor
1757,01/03/05,05/05/10,Norte,0,1246.82,Agente
1758,01/04/00,05/05/10,Este,0,1246.3,Corredor
1759,06/08/09,05/05/10,Canarias,910.63,1242.85,Agente
1760,15/01/10,05/05/10,Este,716.59,1235.6,PropiaParticulares
1761,08/12/09,05/05/10,Andalucía,1214.16,1214.16,Corredor
1762,01/04/01,05/05/10,Norte,0,1207.8,Corredor
1763,20/02/10,05/05/10,Centro,0,1205.38,Corredor
1764,01/01/04,05/05/10,Andalucía,531.08,1194.04,Agente
1765,01/08/07,05/05/10,Centro,0,1147.65,Corredor
1766,15/01/10,05/05/10,Centro,0,1142.3,Corredor
1767,19/12/09,05/05/10,Este,0,1135.56,Corredor
1768,01/04/05,05/05/10,Centro,0,1123.75,Corredor
1769,17/02/10,05/05/10,Andalucía,946.01,1117.7,PropiaParticulares
1770,29/12/09,05/05/10,Este,725.57,1111.41,PropiaParticulares
1771,01/06/99,05/05/10,Este,0,1101.66,Corredor
1772,01/03/08,05/05/10,Centro,1085.5,1085.5,Corredor
1773,03/05/01,05/05/10,Castilla,0,1046.76,Agente
1774,15/01/10,05/05/10,Este,986.94,1031.71,PropiaParticulares
1775,01/10/08,05/05/10,Norte,0,1025.4,Corredor
1776,21/04/10,05/05/10,Andalucía,464.91,1021.88,PropiaParticulares
1777,01/07/00,05/05/10,Norte,0,1005.01,Corredor
1778,01/07/00,05/05/10,Este,0,1001.78,Agente
1779,15/01/10,05/05/10,Este,632.91,991.04,PropiaParticulares
1780,15/01/10,05/05/10,Andalucía,471.96,965.28,Agente
1781,01/01/06,05/05/10,Centro,965.07,965.07,Corredor
1782,15/01/10,05/05/10,Este,0,963.15,Corredor
1783,15/01/10,05/05/10,Centro,0,944.42,Agente
1784,01/07/00,05/05/10,Este,123.3,943.98,Agente
1785,01/11/04,05/05/10,Andalucía,0,911.76,Agente
1786,01/11/06,05/05/10,Centro,0,910.88,Corredor
1787,15/06/00,05/05/10,Centro,0,909.43,Corredor
1788,01/04/01,05/05/10,Norte,0,905.57,Corredor
1789,10/03/10,05/05/10,Andalucía,790.35,895.7,PropiaParticulares
1790,29/01/10,05/05/10,Norte,0,890.55,Corredor
1791,01/06/07,05/05/10,Andalucía,71.85,886.29,Agente
1792,07/07/06,05/05/10,Canarias,172.01,863.57,Agente
1793,15/01/10,05/05/10,Este,752.72,851.86,PropiaParticulares
1794,15/03/04,05/05/10,Este,0,844.56,Corredor
1795,15/01/10,05/05/10,Centro,841.04,841.04,Corredor
1796,25/03/10,05/05/10,Este,405.21,839.84,PropiaParticulares
1797,15/01/10,05/05/10,Galicia,838.78,838.78,PropiaParticulares
1798,23/12/09,05/05/10,Este,796.99,796.99,PropiaEmpresas
1799,03/05/99,05/05/10,Galicia,0,796.26,Agente
1800,01/02/99,05/05/10,Castilla,0,787.2,Corredor
1801,17/02/10,05/05/10,Galicia,0,781.48,Corredor
1802,05/03/99,05/05/10,Este,0,757.02,Corredor
1803,17/02/10,05/05/10,Castilla,0,753.79,Oficina
1804,19/02/10,05/05/10,Centro,342.22,736.22,PropiaParticulares
1805,09/01/97,05/05/10,Centro,0,712.57,Corredor
1806,01/11/94,05/05/10,Este,0,712.56,Corredor
1807,15/01/10,05/05/10,Andalucía,501.09,694.79,PropiaParticulares
1808,30/01/10,05/05/10,Andalucía,140.86,677.64,PropiaParticulares
1809,12/02/10,05/05/10,Este,447.62,676.29,PropiaParticulares
1810,16/05/96,05/05/10,Castilla,0,664.64,Corredor
1811,01/09/99,05/05/10,Castilla,0,655.68,Agente
1812,01/12/05,05/05/10,Andalucía,0,648.72,PropiaParticulares
1813,15/01/10,05/05/10,Castilla,403.82,645.5,PropiaParticulares
1814,15/01/10,05/05/10,Este,0,639.44,Corredor
1815,14/04/10,05/05/10,Castilla,629.16,629.16,Corredor
1816,17/02/10,05/05/10,Andalucía,589.44,620.18,PropiaParticulares
1817,01/06/06,05/05/10,Centro,0,607.13,Corredor
1818,06/08/09,05/05/10,Canarias,0,603.96,Corredor
1819,23/05/09,05/05/10,Canarias,0,581.04,Corredor
1820,15/01/09,05/05/10,Este,560.99,560.99,Corredor
1821,03/03/10,05/05/10,Centro,512.81,560.57,Agente
1822,01/01/80,05/05/10,Centro,0,550.62,Corredor
1823,17/02/10,05/05/10,Centro,0,543.58,Corredor
1824,17/02/10,05/05/10,Centro,136.98,506.7,PropiaParticulares
1825,01/01/93,05/05/10,Norte,0,477.6,Corredor
1826,07/04/10,05/05/10,Norte,0,474.86,Corredor
1827,29/01/10,05/05/10,Andalucía,0,474.43,PropiaParticulares
1828,17/03/10,05/05/10,Canarias,458.93,473.83,PropiaParticulares
1829,15/01/10,05/05/10,Andalucía,50.59,466.89,PropiaParticulares
1830,03/04/08,05/05/10,Centro,0,459.21,Corredor
1831,15/03/08,05/05/10,Centro,0,458.33,PropiaParticulares
1832,01/12/08,05/05/10,Andalucía,452.1,452.1,Agente
1833,15/01/10,05/05/10,Canarias,111.12,440.58,Agente
1834,09/04/10,05/05/10,Centro,0,437.76,PropiaParticulares
1835,01/12/05,05/05/10,Andalucía,0,432.48,PropiaParticulares
1836,15/01/10,05/05/10,Andalucía,266.45,395.78,PropiaParticulares
1837,21/04/10,05/05/10,Canarias,345.44,394.36,PropiaParticulares
1838,19/01/10,05/05/10,Centro,178.08,387.66,PropiaParticulares
1839,17/02/10,05/05/10,Este,0,371.86,Corredor
1840,25/03/10,05/05/10,Norte,370.92,370.92,PropiaParticulares
1841,15/01/10,05/05/10,Este,197.92,369.79,PropiaParticulares
1842,15/01/10,05/05/10,Andalucía,369.51,369.51,Corredor
1843,15/01/10,05/05/10,Andalucía,367.92,367.92,PropiaParticulares
1844,01/04/02,05/05/10,Norte,367.2,367.2,Corredor
1845,15/01/10,05/05/10,Andalucía,227.65,362.72,PropiaEmpresas
1846,15/01/10,05/05/10,Este,226.1,361.56,Agente
1847,09/01/10,05/05/10,Centro,328.4,328.4,Corredor
1848,15/01/10,05/05/10,Centro,312.41,312.41,Corredor
1849,01/07/08,05/05/10,Galicia,306.86,306.86,Agente
1850,15/01/10,05/05/10,Andalucía,298.44,298.44,Corredor
1851,19/01/10,05/05/10,Centro,152.84,269.92,PropiaParticulares
1852,01/05/06,05/05/10,Centro,0,255.36,Corredor
1853,17/02/10,05/05/10,Este,0,255.32,Corredor
1854,01/12/07,05/05/10,Andalucía,246.6,246.6,Corredor
1855,16/02/10,05/05/10,Andalucía,246.6,246.6,Corredor
1856,19/01/10,05/05/10,Centro,125.26,239.66,PropiaParticulares
1857,17/02/10,05/05/10,Centro,0,228.58,PropiaParticulares
1858,15/01/10,05/05/10,Este,224.8,224.8,PropiaParticulares
1859,01/02/03,05/05/10,Andalucía,0,212.49,Corredor
1860,16/02/10,05/05/10,Andalucía,0,206.45,Agente
1861,15/09/09,05/05/10,Este,0,199,Agente
1862,31/03/10,05/05/10,Centro,71.74,188.1,PropiaParticulares
1863,15/01/10,05/05/10,Este,182.12,182.12,Corredor
1864,17/02/10,05/05/10,Norte,0,170.5,Agente
1865,19/02/10,05/05/10,Andalucía,0,166.87,PropiaParticulares
1866,23/03/10,05/05/10,Andalucía,142.97,142.97,PropiaParticulares
1867,01/03/05,05/05/10,Canarias,0,142.12,Agente
1868,15/01/10,05/05/10,Este,108.68,139.85,PropiaParticulares
1869,01/11/04,05/05/10,Este,0,135.36,Agente
1870,21/01/01,05/05/10,Centro,0,127.66,Corredor
1871,01/01/87,05/05/10,Castilla,0,127.66,Corredor
1872,12/02/10,05/05/10,Este,126.98,126.98,PropiaParticulares
1873,15/01/10,05/05/10,Centro,115.8,115.8,Corredor
1874,17/02/10,05/05/10,Centro,47.84,114.89,PropiaParticulares
1875,15/01/10,05/05/10,Norte,0,111.02,Corredor
1876,25/01/93,05/05/10,Norte,0,106.4,Corredor
1877,21/01/10,05/05/10,Andalucía,105.94,105.94,PropiaParticulares
1878,04/08/09,05/05/10,Norte,97.45,97.45,Corredor
1879,01/10/99,05/05/10,Este,0,97.09,Corredor
1880,17/02/10,05/05/10,Norte,0,95.47,Corredor
1881,07/04/10,05/05/10,Norte,0,95.47,Corredor
1882,07/04/10,05/05/10,Norte,0,95.47,Corredor
1883,15/01/10,05/05/10,Este,0,91.06,PropiaParticulares
1884,15/01/10,05/05/10,Andalucía,85.96,85.96,PropiaParticulares
1885,15/01/10,05/05/10,Andalucía,0,82.56,PropiaParticulares
1886,30/11/98,05/05/10,Andalucía,0,78.11,Corredor
1887,15/01/10,05/05/10,Este,0,60.09,PropiaParticulares
1888,07/07/06,05/05/10,Andalucía,0,59.6,Agente
1889,01/09/05,05/05/10,Norte,48.73,48.73,PropiaParticulares
1890,07/05/09,05/05/10,Galicia,47.76,47.76,Corredor
1891,15/01/10,05/05/10,Andalucía,44.69,44.69,PropiaParticulares
1892,15/01/10,05/05/10,Este,0,34.5,PropiaParticulares
1893,15/01/10,05/05/10,Andalucía,32.46,32.46,Corredor
1894,15/01/10,05/05/10,Andalucía,30.15,30.15,PropiaParticulares
1895,15/01/10,05/05/10,Este,0,26.59,PropiaParticulares
1896,21/02/10,05/05/10,Norte,23.92,23.92,PropiaEmpresas
1897,11/02/10,05/05/10,Andalucía,0,11.17,Agente
1898,01/10/04,05/05/10,Norte,0,10.64,Corredor
1899,15/01/10,05/05/10,Norte,0,7.96,PropiaEmpresas
1900,01/06/04,05/05/10,Norte,0,0,Corredor
1901,01/06/08,05/05/10,Norte,0,0,Agente
1902,01/10/97,05/05/10,Norte,0,0,Corredor
1903,01/06/04,05/05/10,Norte,0,0,Corredor
1904,15/01/10,05/05/10,Norte,0,0,Corredor
1905,08/04/10,05/05/10,Norte,0,0,Agente
1906,14/04/10,05/05/10,Norte,0,0,Agente
1907,01/07/00,05/05/10,Norte,0,0,Corredor
1908,01/11/08,05/05/10,Norte,0,0,Corredor
1909,15/01/10,05/05/10,Norte,0,0,Corredor
1910,15/01/10,05/05/10,Norte,0,0,Corredor
1911,01/10/01,05/05/10,Norte,0,0,Corredor
1912,01/02/06,05/05/10,Norte,0,0,Agente
1913,01/01/06,05/05/10,Norte,0,0,Agente
1914,01/02/02,05/05/10,Norte,0,0,Corredor
1915,01/09/01,05/05/10,Norte,0,0,Corredor
1916,03/05/01,05/05/10,Norte,0,0,Agente
1917,01/10/04,05/05/10,Norte,0,0,Corredor
1918,02/06/09,05/05/10,Norte,0,0,Corredor
1919,03/05/07,05/05/10,Norte,0,0,Corredor
1920,01/09/07,05/05/10,Norte,0,0,Corredor
1921,20/01/08,05/05/10,Norte,0,0,Corredor
1922,01/04/05,05/05/10,Norte,0,0,Corredor
1923,01/12/07,05/05/10,Norte,0,0,Corredor
1924,01/07/02,05/05/10,Norte,0,0,Agente
1925,15/01/10,05/05/10,Norte,0,0,Corredor
1926,25/03/10,05/05/10,Norte,0,0,Agente
1927,27/01/10,05/05/10,Norte,0,0,Corredor
1928,09/03/10,05/05/10,Norte,0,0,Agente
1929,05/08/09,05/05/10,Norte,0,0,Corredor
1930,07/04/10,05/05/10,Norte,0,0,Corredor
1931,07/04/10,05/05/10,Norte,0,0,Corredor
1932,07/04/10,05/05/10,Norte,0,0,Corredor
1933,07/04/10,05/05/10,Norte,0,0,Corredor
1934,07/04/10,05/05/10,Norte,0,0,Corredor
1935,07/04/10,05/05/10,Norte,0,0,Corredor
1936,07/04/10,05/05/10,Norte,0,0,Corredor
1937,07/04/10,05/05/10,Norte,0,0,Corredor
1938,07/04/10,05/05/10,Norte,0,0,Corredor
1939,05/08/09,05/05/10,Norte,0,0,Corredor
1940,07/04/10,05/05/10,Norte,0,0,Corredor
1941,07/04/10,05/05/10,Norte,0,0,Corredor
1942,12/03/10,05/05/10,Norte,0,0,Corredor
1943,15/01/10,05/05/10,Norte,0,0,Agente
1944,20/01/10,05/05/10,Norte,0,0,Corredor
1945,07/04/10,05/05/10,Norte,0,0,Corredor
1946,07/04/10,05/05/10,Norte,0,0,Corredor
1947,07/04/10,05/05/10,Norte,0,0,Corredor
1948,07/04/10,05/05/10,Norte,0,0,Corredor
1949,07/04/10,05/05/10,Norte,0,0,Corredor
1950,07/04/10,05/05/10,Norte,0,0,Corredor
1951,27/01/10,05/05/10,Norte,0,0,Corredor
1952,05/03/10,05/05/10,Centro,0,0,Agente
1953,10/12/08,05/05/10,Centro,0,0,Corredor
1954,19/11/98,05/05/10,Centro,0,0,Corredor
1955,11/03/02,05/05/10,Centro,0,0,Corredor
1956,01/04/06,05/05/10,Centro,0,0,Agente
1957,01/12/02,05/05/10,Centro,0,0,Corredor
1958,02/01/08,05/05/10,Centro,0,0,Corredor
1959,01/11/06,05/05/10,Centro,0,0,Corredor
1960,18/11/05,05/05/10,Centro,0,0,Corredor
1961,29/01/10,05/05/10,Centro,0,0,Corredor
1962,01/12/07,05/05/10,Centro,0,0,Corredor
1963,15/01/10,05/05/10,Centro,0,0,Agente
1964,15/01/10,05/05/10,Centro,0,0,Agente
1965,15/01/10,05/05/10,Centro,0,0,Agente
1966,15/01/10,05/05/10,Centro,0,0,Agente
1967,08/03/10,05/05/10,Centro,0,0,Corredor
1968,13/02/10,05/05/10,Centro,0,0,Agente
1969,15/12/09,05/05/10,Centro,0,0,Agente
1970,15/01/10,05/05/10,Centro,0,0,Corredor
1971,20/01/10,05/05/10,Centro,0,0,Corredor
1972,15/04/10,05/05/10,Centro,0,0,Corredor
1973,29/01/10,05/05/10,Centro,0,0,Agente
1974,01/07/05,05/05/10,Centro,0,0,Corredor
1975,01/07/07,05/05/10,Centro,0,0,Corredor
1976,01/03/03,05/05/10,Centro,0,0,Corredor
1977,01/10/04,05/05/10,Centro,0,0,Corredor
1978,29/01/10,05/05/10,Centro,0,0,Corredor
1979,01/01/99,05/05/10,Centro,0,0,Corredor
1980,06/02/08,05/05/10,Centro,0,0,Corredor
1981,01/03/03,05/05/10,Centro,0,0,Corredor
1982,01/07/97,05/05/10,Centro,0,0,Corredor
1983,01/02/01,05/05/10,Centro,0,0,Corredor
1984,04/06/09,05/05/10,Centro,0,0,Corredor
1985,01/10/04,05/05/10,Centro,0,0,Corredor
1986,01/11/04,05/05/10,Centro,0,0,Corredor
1987,16/03/10,05/05/10,Centro,0,0,Corredor
1988,01/11/04,05/05/10,Centro,0,0,Corredor
1989,01/11/03,05/05/10,Centro,0,0,Corredor
1990,01/06/06,05/05/10,Centro,0,0,Corredor
1991,15/01/10,05/05/10,Centro,0,0,Corredor
1992,15/01/10,05/05/10,Centro,0,0,Agente
1993,14/04/10,05/05/10,Centro,0,0,Corredor
1994,27/12/02,05/05/10,Centro,0,0,Corredor
1995,10/03/10,05/05/10,Centro,0,0,Agente
1996,01/07/06,05/05/10,Centro,0,0,Agente
1997,03/03/10,05/05/10,Centro,0,0,Agente
1998,01/09/06,05/05/10,Centro,0,0,Corredor
1999,20/01/10,05/05/10,Centro,0,0,Corredor
2000,01/02/01,05/05/10,Castilla,0,0,Corredor
2001,29/01/10,05/05/10,Castilla,0,0,Corredor
2002,01/04/99,05/05/10,Castilla,0,0,Corredor
2003,01/01/07,05/05/10,Castilla,0,0,Corredor
2004,01/03/08,05/05/10,Castilla,0,0,Agente
2005,29/01/10,05/05/10,Castilla,0,0,Agente
2006,16/05/96,05/05/10,Castilla,0,0,Corredor
2007,29/01/10,05/05/10,Castilla,0,0,Agente
2008,16/05/96,05/05/10,Castilla,0,0,Corredor
2009,01/06/01,05/05/10,Castilla,0,0,Agente
2010,01/06/07,05/05/10,Castilla,0,0,Corredor
2011,01/12/08,05/05/10,Castilla,0,0,Corredor
2012,01/07/06,05/05/10,Castilla,0,0,Agente
2013,01/08/07,05/05/10,Castilla,0,0,Agente
2014,01/08/07,05/05/10,Castilla,0,0,Corredor
2015,22/02/10,05/05/10,Este,0,0,Corredor
2016,23/03/10,05/05/10,Este,0,0,Agente
2017,01/04/05,05/05/10,Este,0,0,Corredor
2018,15/01/10,05/05/10,Este,0,0,Agente
2019,15/01/10,05/05/10,Este,0,0,Agente
2020,01/05/08,05/05/10,Este,0,0,Corredor
2021,22/05/08,05/05/10,Este,0,0,Corredor
2022,18/07/09,05/05/10,Este,0,0,Agente
2023,09/02/10,05/05/10,Este,0,0,Corredor
2024,08/01/10,05/05/10,Este,0,0,Agente
2025,01/03/01,05/05/10,Este,0,0,Corredor
2026,15/01/09,05/05/10,Este,0,0,Corredor
2027,01/09/00,05/05/10,Este,0,0,Corredor
2028,15/01/10,05/05/10,Este,0,0,Agente
2029,16/04/10,05/05/10,Este,0,0,Agente
2030,01/08/00,05/05/10,Este,0,0,Corredor
2031,01/08/05,05/05/10,Este,0,0,Corredor
2032,01/03/05,05/05/10,Este,0,0,Corredor
2033,01/01/04,05/05/10,Este,0,0,Corredor
2034,15/03/04,05/05/10,Este,0,0,Corredor
2035,15/03/04,05/05/10,Este,0,0,Corredor
2036,01/01/99,05/05/10,Este,0,0,Corredor
2037,01/08/05,05/05/10,Este,0,0,Agente
2038,17/02/10,05/05/10,Este,0,0,Corredor
2039,03/05/02,05/05/10,Este,0,0,Corredor
2040,01/06/98,05/05/10,Este,0,0,Corredor
2041,15/01/10,05/05/10,Este,0,0,Corredor
2042,20/11/08,05/05/10,Este,0,0,Corredor
2043,15/01/10,05/05/10,Este,0,0,Corredor
2044,15/01/10,05/05/10,Este,0,0,Agente
2045,08/04/10,05/05/10,Este,0,0,Agente
2046,04/08/09,05/05/10,Este,0,0,Corredor
2047,01/07/00,05/05/10,Este,0,0,Corredor
2048,05/08/09,05/05/10,Este,0,0,Corredor
2049,01/04/03,05/05/10,Este,0,0,Corredor
2050,05/08/09,05/05/10,Este,0,0,Corredor
2051,01/07/00,05/05/10,Este,0,0,Corredor
2052,01/02/04,05/05/10,Este,0,0,Corredor
2053,01/07/00,05/05/10,Este,0,0,Corredor
2054,05/04/10,05/05/10,Este,0,0,Corredor
2055,05/08/09,05/05/10,Galicia,0,0,Corredor
2056,01/02/07,05/05/10,Galicia,0,0,Corredor
2057,15/01/10,05/05/10,Galicia,0,0,Corredor
2058,14/01/10,05/05/10,Galicia,0,0,Corredor
2059,08/03/10,05/05/10,Galicia,0,0,Corredor
2060,05/04/10,05/05/10,Galicia,0,0,Corredor
2061,05/04/10,05/05/10,Galicia,0,0,Corredor
2062,23/12/09,05/05/10,Galicia,0,0,Corredor
2063,01/11/05,05/05/10,Canarias,0,0,Corredor
2064,29/01/10,05/05/10,Canarias,0,0,Corredor
2065,13/09/01,05/05/10,Canarias,0,0,Corredor
2066,01/04/06,05/05/10,Canarias,0,0,Corredor
2067,07/04/10,05/05/10,Canarias,0,0,Agente
2068,13/04/10,05/05/10,Canarias,0,0,Corredor
2069,25/02/10,05/05/10,Canarias,0,0,Corredor
2070,01/07/04,05/05/10,Andalucía,0,0,Agente
2071,01/11/97,05/05/10,Andalucía,0,0,Corredor
2072,01/07/06,05/05/10,Andalucía,0,0,Agente
2073,15/01/10,05/05/10,Andalucía,0,0,Agente
2074,15/01/10,05/05/10,Andalucía,0,0,Agente
2075,24/03/10,05/05/10,Andalucía,0,0,Agente
2076,01/03/00,05/05/10,Andalucía,0,0,Agente
2077,01/02/04,05/05/10,Andalucía,0,0,Agente
2078,15/09/09,05/05/10,Andalucía,0,0,Agente
2079,30/12/09,05/05/10,Andalucía,0,0,Agente
2080,01/01/00,05/05/10,Andalucía,0,0,Agente
2081,01/12/00,05/05/10,Andalucía,0,0,Agente
2082,01/02/05,05/05/10,Andalucía,0,0,Agente
2083,05/08/09,05/05/10,Andalucía,0,0,Agente
2084,03/05/00,05/05/10,Andalucía,0,0,Corredor
2085,01/02/04,05/05/10,Andalucía,0,0,Agente
2086,01/11/07,05/05/10,Andalucía,0,0,Agente
2087,01/02/00,05/05/10,Andalucía,0,0,Agente
2088,15/01/10,05/05/10,Andalucía,0,0,Agente
2089,03/02/10,05/05/10,Andalucía,0,0,Agente
2090,23/01/10,05/05/10,Andalucía,0,0,Corredor
2091,15/01/10,05/05/10,Andalucía,0,0,Agente
2092,15/04/10,05/05/10,Andalucía,0,0,Agente
2093,29/01/10,05/05/10,Andalucía,0,0,Agente
2094,28/08/09,05/05/10,Andalucía,0,0,Corredor
2095,07/10/05,05/05/10,Andalucía,0,0,Agente
2096,01/12/07,05/05/10,Andalucía,0,0,Corredor
2097,29/01/10,05/05/10,Andalucía,0,0,Agente
2098,02/06/09,05/05/10,Andalucía,0,0,Corredor
2099,01/07/98,05/05/10,Andalucía,0,0,Corredor
2100,01/02/94,05/05/10,Andalucía,0,0,Agente
2101,15/01/10,05/05/10,Andalucía,0,0,Agente
2102,15/01/10,05/05/10,Andalucía,0,0,Corredor
2103,01/02/10,05/05/10,Andalucía,0,0,Agente
2104,25/02/10,05/05/10,Andalucía,0,0,Agente
2105,04/08/09,05/05/10,Andalucía,0,0,Corredor
2106,02/06/09,05/05/10,Andalucía,0,0,Corredor
2107,12/07/04,05/05/10,Andalucía,0,0,Corredor
2108,01/09/01,05/05/10,Andalucía,0,0,Corredor
2109,29/01/10,05/05/10,Andalucía,0,0,Corredor
2110,01/12/08,05/05/10,Andalucía,0,0,Agente
2111,15/01/10,05/05/10,Andalucía,0,0,Agente
2112,16/01/10,05/05/10,SSCC,0,0,Agente
2113,01/01/07,05/05/10,SSCC,0,0,Corredor
2114,16/01/10,05/05/10,SSCC,0,0,Corredor
